Company,RAM,Storage,Battery,Price
1,6,256,7000,31340.0
8,8,128,7300,10966.0
7,4,64,5000,6980.0
4,8,128,4900,12918.0
1,4,256,3900,30978.0
7,8,128,5500,11430.0
1,4,256,3400,30968.0
7,8,64,6100,7602.0
3,6,64,4200,10764.0
1,4,128,4900,23318.0
8,4,256,4500,17990.0
7,8,64,3100,7542.0
1,8,64,8000,20140.0
5,8,256,5300,20106.0
1,6,256,7400,31348.0
3,8,128,6500,14950.0
3,4,128,6200,14344.0
3,8,128,6400,14948.0
5,4,128,3100,11782.0
5,4,64,6700,8014.0
1,4,64,6100,19502.0
2,8,128,7700,16974.0
4,8,64,4200,9064.0
6,6,128,7200,11664.0
3,4,128,8000,14380.0
5,8,128,4700,12414.0
3,8,64,4700,11074.0
5,4,256,7300,19546.0
5,6,256,3200,19764.0
1,4,256,4700,30994.0
7,8,128,3300,11386.0
4,6,128,3900,12598.0
2,8,256,4700,24594.0
4,4,256,5200,20004.0
4,6,128,7500,12670.0
8,4,64,3500,6450.0
7,6,128,6000,11140.0
8,4,64,5600,6492.0
5,6,64,4500,8270.0
8,6,256,6800,18336.0
4,6,256,5700,20314.0
6,4,256,5700,19014.0
5,6,64,7500,8330.0
5,6,64,5900,8298.0
4,8,256,7000,20640.0
5,6,64,5800,8296.0
3,6,128,7800,14676.0
1,6,64,6700,19814.0
8,8,128,6300,10946.0
7,8,256,5700,19114.0
3,4,128,8000,14380.0
1,4,64,6100,19502.0
1,8,256,3100,31562.0
5,4,64,4900,7978.0
8,8,128,5700,10934.0
1,6,64,5700,19794.0
7,6,256,3700,18774.0
3,6,128,7800,14676.0
2,8,128,6300,16946.0
6,8,256,5300,19606.0
7,8,128,5800,11436.0
1,6,256,7100,31342.0
8,6,64,5200,6784.0
8,4,256,3100,17962.0
7,4,64,3600,6952.0
5,4,128,8000,11880.0
3,6,64,7900,10838.0
4,4,64,7000,8520.0
1,4,128,6800,23356.0
3,4,128,6100,14342.0
8,8,128,4500,10910.0
1,8,256,7700,31654.0
7,6,128,4400,11108.0
3,6,128,3500,14590.0
3,4,256,3500,21970.0
2,6,64,7600,12832.0
5,6,128,3400,12088.0
2,4,64,7300,12526.0
3,8,64,3700,11054.0
4,8,256,7800,20656.0
3,8,64,5700,11094.0
4,4,64,5500,8490.0
1,4,64,8000,19540.0
6,6,128,6900,11658.0
8,8,256,5100,18602.0
5,6,64,3900,8258.0
3,6,256,3200,22264.0
6,4,64,3200,7444.0
2,8,256,8000,24660.0
1,6,64,6200,19804.0
6,8,128,4900,11918.0
2,8,64,6100,13102.0
7,4,64,4600,6972.0
1,4,64,5700,19494.0
6,6,256,6200,19324.0
8,6,256,7400,18348.0
1,8,64,8000,20140.0
3,6,128,3300,14586.0
8,8,64,8000,7140.0
4,8,256,5600,20612.0
7,4,128,7100,10862.0
8,4,256,6000,18020.0
5,8,256,6500,20130.0
7,8,64,5300,7586.0
4,8,256,7400,20648.0
3,8,256,4700,22594.0
3,6,128,6300,14646.0
3,4,128,3000,14280.0
1,8,64,7300,20126.0
2,8,64,5900,13098.0
6,4,256,6600,19032.0
7,8,256,5900,19118.0
8,8,64,5200,7084.0
4,4,64,6000,8500.0
3,8,256,6300,22626.0
4,6,128,5100,12622.0
2,8,128,3800,16896.0
8,6,256,5900,18318.0
2,8,128,6000,16940.0
4,8,256,4300,20586.0
3,6,64,6100,10802.0
6,4,128,4000,11300.0
7,6,256,7200,18844.0
7,6,256,7400,18848.0
3,8,256,5900,22618.0
4,6,64,3200,8744.0
2,4,128,4200,16304.0
1,6,256,5000,31300.0
8,4,64,6500,6510.0
8,4,64,3400,6448.0
1,4,64,3400,19448.0
8,8,128,3800,10896.0
2,8,128,5100,16922.0
3,8,64,7400,11128.0
8,6,128,4700,10614.0
8,6,128,5800,10636.0
6,8,128,6500,11950.0
7,6,256,6500,18830.0
6,4,64,4800,7476.0
3,4,128,7500,14370.0
4,6,128,6900,12658.0
6,4,256,3900,18978.0
4,4,256,6000,20020.0
7,4,256,5000,18500.0
8,6,64,4300,6766.0
6,8,64,3100,8042.0
8,6,256,4500,18290.0
7,8,256,7800,19156.0
6,6,64,5900,7798.0
7,4,256,3400,18468.0
2,8,128,4400,16908.0
2,4,64,4600,12472.0
5,4,256,5400,19508.0
1,6,64,3400,19748.0
4,6,128,3600,12592.0
2,6,256,6600,24332.0
4,8,128,7700,12974.0
1,8,64,3600,20052.0
3,4,64,3300,10446.0
3,8,64,6100,11102.0
7,8,64,6600,7612.0
4,6,128,6200,12644.0
5,6,64,4700,8274.0
6,4,256,5500,19010.0
3,8,64,7200,11124.0
8,6,128,3300,10586.0
5,4,256,3600,19472.0
7,6,64,4800,7276.0
6,8,256,3700,19574.0
8,8,256,3100,18562.0
3,4,64,3400,10448.0
7,4,64,4000,6960.0
7,6,256,3500,18770.0
5,8,64,4900,8578.0
5,8,256,5500,20110.0
5,8,256,5800,20116.0
2,4,256,4200,23984.0
6,8,256,7400,19648.0
1,4,128,3600,23292.0
7,6,128,4000,11100.0
1,4,128,3600,23292.0
2,8,64,3200,13044.0
1,8,256,7900,31658.0
4,8,64,4400,9068.0
2,8,128,3200,16884.0
5,4,64,6700,8014.0
3,6,128,5000,14620.0
3,6,256,5900,22318.0
1,6,256,3800,31276.0
2,4,128,7500,16370.0
5,8,256,4500,20090.0
6,8,64,6300,8106.0
1,6,128,3600,23592.0
7,8,128,4000,11400.0
3,6,64,6100,10802.0
7,6,64,5800,7296.0
2,4,128,5300,16326.0
3,8,256,5700,22614.0
1,4,256,5200,31004.0
1,8,64,3400,20048.0
7,8,64,5600,7592.0
1,4,64,3600,19452.0
2,4,128,5400,16328.0
6,8,64,5700,8094.0
5,6,128,4000,12100.0
7,4,64,6300,7006.0
5,4,256,5100,19502.0
4,4,128,3400,12288.0
7,8,256,4800,19096.0
8,8,128,7400,10968.0
6,4,128,7100,11362.0
5,8,256,4400,20088.0
1,8,256,7900,31658.0
4,6,256,7600,20352.0
8,8,256,4000,18580.0
6,4,256,5900,19018.0
8,4,256,6600,18032.0
5,4,256,4400,19488.0
8,8,256,6600,18632.0
7,4,128,7300,10866.0
2,8,256,6200,24624.0
3,6,256,7700,22354.0
3,4,64,5300,10486.0
2,4,128,4200,16304.0
5,6,64,6700,8314.0
6,8,256,4100,19582.0
1,8,256,7500,31650.0
5,8,256,5900,20118.0
2,8,128,3200,16884.0
7,4,128,4200,10804.0
8,4,256,5900,18018.0
8,4,128,4400,10308.0
6,6,128,5800,11636.0
8,8,256,3200,18564.0
4,8,256,5800,20616.0
3,8,256,6000,22620.0
6,6,128,5100,11622.0
4,8,64,4500,9070.0
4,4,128,4200,12304.0
7,8,64,7200,7624.0
1,6,256,4800,31296.0
5,4,64,5800,7996.0
6,4,128,3400,11288.0
5,4,64,3500,7950.0
8,8,256,3400,18568.0
4,4,128,4400,12308.0
2,8,64,5600,13092.0
1,8,256,6000,31620.0
1,8,64,3900,20058.0
6,6,256,5500,19310.0
3,8,64,5400,11088.0
5,4,64,5300,7986.0
3,4,128,7700,14374.0
2,4,128,6900,16358.0
4,8,128,3400,12888.0
7,6,128,5900,11138.0
6,6,64,6600,7812.0
8,8,64,3100,7042.0
5,8,256,6400,20128.0
6,8,64,5000,8080.0
3,4,128,6100,14342.0
7,8,256,5100,19102.0
5,4,128,7300,11866.0
5,8,256,3500,20070.0
4,6,256,4600,20292.0
2,4,256,4300,23986.0
7,8,128,3100,11382.0
3,4,256,5200,22004.0
2,6,128,3900,16598.0
3,6,256,7400,22348.0
3,8,256,8000,22660.0
7,6,256,3900,18778.0
2,6,128,7500,16670.0
1,4,64,7500,19530.0
1,4,64,4600,19472.0
8,8,128,6500,10950.0
6,6,64,5000,7780.0
1,8,128,6500,23950.0
2,4,64,6500,12510.0
2,6,256,6000,24320.0
6,4,64,5200,7484.0
7,6,64,3200,7244.0
2,6,64,6600,12812.0
8,4,128,4500,10310.0
8,8,64,4800,7076.0
6,8,64,3600,8052.0
6,4,64,7700,7534.0
5,6,64,6800,8316.0
5,6,256,6300,19826.0
5,8,64,5400,8588.0
7,8,128,6800,11456.0
7,4,256,7200,18544.0
7,4,256,6300,18526.0
6,6,128,6500,11650.0
4,6,256,5500,20310.0
3,4,64,3800,10456.0
8,8,256,4400,18588.0
5,6,256,3000,19760.0
3,8,64,4600,11072.0
2,4,64,3000,12440.0
1,4,256,3700,30974.0
6,6,256,6000,19320.0
5,8,64,4900,8578.0
5,4,64,3800,7956.0
6,4,256,5900,19018.0
8,8,256,7600,18652.0
8,8,256,4100,18582.0
5,6,256,3200,19764.0
7,8,64,4900,7578.0
7,8,64,7200,7624.0
5,8,256,7500,20150.0
1,6,256,3400,31268.0
5,4,64,5400,7988.0
7,8,64,7100,7622.0
7,8,256,3800,19076.0
3,8,256,6100,22622.0
8,6,256,3000,18260.0
6,6,256,3200,19264.0
6,4,64,5300,7486.0
6,4,64,7900,7538.0
3,4,128,3700,14294.0
8,6,64,3400,6748.0
6,4,256,4100,18982.0
6,8,256,4800,19596.0
5,4,64,4600,7972.0
3,8,128,7500,14970.0
6,4,128,7300,11366.0
1,8,256,7300,31646.0
6,4,128,5100,11322.0
1,6,64,3500,19750.0
7,4,256,7000,18540.0
4,4,64,4900,8478.0
7,4,64,3200,6944.0
2,8,256,6800,24636.0
8,8,128,5400,10928.0
8,6,128,4100,10602.0
2,6,256,7800,24356.0
2,4,64,7500,12530.0
3,8,256,7000,22640.0
5,4,128,5000,11820.0
3,6,128,4800,14616.0
3,8,256,5800,22616.0
6,4,128,4800,11316.0
3,6,256,6500,22330.0
5,8,256,4700,20094.0
4,4,64,3600,8452.0
4,8,128,6100,12942.0
8,4,64,3800,6456.0
1,6,256,3200,31264.0
2,4,256,5500,24010.0
2,8,64,5200,13084.0
4,8,64,7300,9126.0
6,8,256,6300,19626.0
7,8,256,5800,19116.0
1,8,64,7800,20136.0
1,6,64,4400,19768.0
1,6,64,4100,19762.0
1,6,256,4700,31294.0
2,4,64,5300,12486.0
6,4,256,7300,19046.0
2,6,128,4300,16606.0
5,4,64,4200,7964.0
1,8,128,4100,23902.0
5,8,128,4700,12414.0
8,6,128,3400,10588.0
7,8,128,4700,11414.0
8,8,64,3100,7042.0
4,4,128,3100,12282.0
5,8,256,5300,20106.0
3,4,128,3800,14296.0
4,6,128,4200,12604.0
1,4,64,4500,19470.0
6,6,64,6800,7816.0
1,6,256,8000,31360.0
3,6,64,3600,10752.0
5,8,64,6200,8604.0
4,6,128,5200,12624.0
4,6,64,7700,8834.0
3,4,128,3500,14290.0
8,6,128,6700,10654.0
4,6,128,7800,12676.0
6,4,64,5200,7484.0
1,6,128,4500,23610.0
5,8,64,6500,8610.0
5,4,64,5200,7984.0
8,8,128,8000,10980.0
7,8,128,5300,11426.0
4,6,256,3600,20272.0
8,4,64,7500,6530.0
4,6,128,6600,12652.0
1,8,128,3600,23892.0
3,8,128,5900,14938.0
2,4,128,3300,16286.0
2,4,64,7400,12528.0
8,6,256,6700,18334.0
1,6,256,6300,31326.0
2,4,64,5500,12490.0
8,4,128,5700,10334.0
6,8,128,7100,11962.0
7,6,64,7300,7326.0
1,8,64,6900,20118.0
5,6,64,7000,8320.0
2,8,64,3100,13042.0
2,8,128,4200,16904.0
8,6,64,7900,6838.0
6,8,256,5800,19616.0
1,6,64,5300,19786.0
6,4,256,6900,19038.0
2,8,128,5200,16924.0
3,8,128,7500,14970.0
6,6,256,4700,19294.0
6,6,256,6200,19324.0
5,8,64,6800,8616.0
2,6,256,7900,24358.0
8,4,64,6400,6508.0
7,6,256,3500,18770.0
8,4,64,3000,6440.0
1,6,64,7300,19826.0
1,4,64,4600,19472.0
8,8,128,3000,10880.0
8,4,128,7500,10370.0
3,6,64,5600,10792.0
3,8,64,5100,11082.0
7,8,128,7800,11476.0
8,4,64,5000,6480.0
7,4,256,3600,18472.0
2,6,64,6800,12816.0
8,8,64,4700,7074.0
2,8,128,7800,16976.0
7,8,64,4600,7572.0
3,6,128,3500,14590.0
4,8,128,6100,12942.0
3,8,128,4600,14912.0
3,6,128,3900,14598.0
6,8,256,6000,19620.0
1,8,256,5000,31600.0
5,6,128,5300,12126.0
5,4,128,7700,11874.0
8,8,128,3200,10884.0
4,4,128,5200,12324.0
8,4,128,7300,10366.0
5,6,128,3700,12094.0
2,6,64,4000,12760.0
5,8,128,6500,12450.0
8,8,64,5000,7080.0
8,6,256,5800,18316.0
1,8,256,3700,31574.0
8,8,64,8000,7140.0
5,8,256,6800,20136.0
1,6,64,7200,19824.0
3,8,64,6700,11114.0
6,8,256,7700,19654.0
6,4,256,5300,19006.0
2,6,64,3000,12740.0
8,8,64,7400,7128.0
3,4,128,6900,14358.0
2,8,256,7400,24648.0
3,6,64,4700,10774.0
1,8,64,5400,20088.0
8,8,256,7100,18642.0
2,4,256,5200,24004.0
6,6,64,7000,7820.0
4,4,256,7800,20056.0
1,6,256,6200,31324.0
6,6,64,6200,7804.0
5,4,64,7700,8034.0
4,4,64,7200,8524.0
1,4,64,5600,19492.0
7,8,64,6900,7618.0
3,6,128,5400,14628.0
7,8,256,7100,19142.0
6,6,256,6100,19322.0
5,6,64,6600,8312.0
6,6,256,3500,19270.0
4,8,64,7600,9132.0
1,6,128,4900,23618.0
1,4,128,3900,23298.0
1,8,256,7000,31640.0
7,6,256,4400,18788.0
1,6,64,7300,19826.0
1,6,128,6800,23656.0
6,8,256,4100,19582.0
5,6,128,3100,12082.0
1,4,128,4600,23312.0
8,8,128,5000,10920.0
2,6,64,7700,12834.0
1,6,256,5300,31306.0
3,4,64,6900,10518.0
4,4,128,3900,12298.0
2,6,256,3200,24264.0
2,4,64,4800,12476.0
5,8,64,7800,8636.0
7,6,64,3700,7254.0
8,6,64,7500,6830.0
2,6,64,4400,12768.0
4,6,64,7600,8832.0
8,4,128,4400,10308.0
8,4,128,6800,10356.0
8,8,128,3100,10882.0
6,4,128,7000,11360.0
5,4,256,7400,19548.0
4,6,64,7700,8834.0
2,4,128,4600,16312.0
4,6,256,6200,20324.0
2,4,64,5300,12486.0
5,4,64,6800,8016.0
4,4,64,3800,8456.0
1,8,64,5800,20096.0
8,4,64,3500,6450.0
3,6,64,4000,10760.0
8,8,128,7600,10972.0
8,8,256,7600,18652.0
5,4,256,3100,19462.0
5,4,256,6200,19524.0
6,4,128,3800,11296.0
4,6,128,7900,12678.0
7,6,128,5200,11124.0
2,8,256,8000,24660.0
1,6,128,3000,23580.0
7,4,128,6600,10852.0
1,6,256,7900,31358.0
1,6,64,6800,19816.0
5,6,64,5500,8290.0
7,4,64,3700,6954.0
5,8,256,4700,20094.0
7,4,128,5800,10836.0
4,4,128,3700,12294.0
8,6,256,4200,18284.0
6,4,64,3400,7448.0
3,8,64,7600,11132.0
8,8,64,3200,7044.0
7,4,256,4200,18484.0
5,4,256,4000,19480.0
5,8,64,5800,8596.0
1,8,256,4700,31594.0
3,6,64,8000,10840.0
8,6,64,8000,6840.0
2,8,64,4300,13066.0
3,8,128,4300,14906.0
7,8,128,7300,11466.0
5,6,64,5900,8298.0
5,6,256,5100,19802.0
1,6,256,5300,31306.0
6,6,128,3200,11584.0
7,4,256,7500,18550.0
2,4,128,4400,16308.0
1,6,64,4400,19768.0
6,8,128,7700,11974.0
7,4,64,5900,6998.0
2,8,64,6700,13114.0
2,4,256,7400,24048.0
7,8,128,4700,11414.0
3,6,256,5400,22308.0
7,8,256,7500,19150.0
2,4,256,4700,23994.0
3,8,128,6900,14958.0
3,6,128,6100,14642.0
5,8,64,5400,8588.0
3,4,64,6900,10518.0
8,8,64,7800,7136.0
6,8,64,7300,8126.0
5,6,128,4600,12112.0
7,4,128,4300,10806.0
1,8,256,3000,31560.0
4,6,256,6200,20324.0
7,6,128,8000,11180.0
8,6,64,7400,6828.0
4,8,64,3100,9042.0
1,6,64,5600,19792.0
6,8,64,5000,8080.0
2,6,256,7300,24346.0
4,4,256,6400,20028.0
8,8,128,3800,10896.0
1,4,64,8000,19540.0
1,8,64,4800,20076.0
1,6,64,3000,19740.0
4,6,256,4700,20294.0
3,8,64,4200,11064.0
3,6,256,3100,22262.0
8,6,256,3600,18272.0
3,6,128,3400,14588.0
7,8,64,3500,7550.0
3,8,256,3300,22566.0
8,4,256,4900,17998.0
5,4,128,4200,11804.0
1,6,64,5600,19792.0
7,4,256,6500,18530.0
7,8,128,7600,11472.0
3,4,256,3600,21972.0
8,8,128,3600,10892.0
4,8,64,5500,9090.0
2,4,256,5000,24000.0
3,8,256,6000,22620.0
4,4,64,4300,8466.0
3,4,128,5700,14334.0
3,6,64,7700,10834.0
8,8,128,4300,10906.0
7,6,256,6900,18838.0
4,6,256,5200,20304.0
6,8,64,7200,8124.0
2,8,256,4100,24582.0
2,8,256,6200,24624.0
7,8,64,7800,7636.0
7,8,64,7500,7630.0
4,6,256,3700,20274.0
4,6,64,6200,8804.0
8,4,128,3700,10294.0
4,4,128,5300,12326.0
1,6,64,6600,19812.0
1,4,128,8000,23380.0
6,8,128,7200,11964.0
6,6,128,5900,11638.0
5,8,256,6300,20126.0
8,6,128,6500,10650.0
5,6,128,3700,12094.0
1,6,128,6200,23644.0
8,4,256,6300,18026.0
1,6,64,5200,19784.0
6,6,64,3600,7752.0
6,6,128,4700,11614.0
3,6,128,3200,14584.0
6,8,256,6000,19620.0
4,4,128,3300,12286.0
3,6,256,5000,22300.0
4,4,128,3200,12284.0
7,6,256,7700,18854.0
7,4,256,3800,18476.0
6,8,256,4200,19584.0
7,6,128,3400,11088.0
3,4,256,5900,22018.0
1,8,256,5200,31604.0
3,6,64,5000,10780.0
6,8,128,3000,11880.0
4,8,128,7000,12960.0
8,8,64,4800,7076.0
7,8,64,3200,7544.0
8,4,64,5200,6484.0
4,6,256,5900,20318.0
1,8,256,3800,31576.0
8,8,128,6300,10946.0
3,8,64,7200,11124.0
2,6,256,6900,24338.0
5,4,128,6600,11852.0
5,8,256,4600,20092.0
5,6,128,6000,12140.0
4,8,256,6800,20636.0
8,6,256,3100,18262.0
3,6,64,6100,10802.0
3,4,256,7600,22052.0
2,4,256,3200,23964.0
6,8,128,5200,11924.0
4,6,256,6900,20338.0
6,8,128,4100,11902.0
5,4,256,4000,19480.0
4,6,256,6400,20328.0
8,4,64,7000,6520.0
5,4,64,5600,7992.0
2,4,128,5700,16334.0
4,6,256,5100,20302.0
6,4,128,6200,11344.0
6,6,64,4300,7766.0
8,6,256,8000,18360.0
6,8,256,4400,19588.0
3,4,64,7800,10536.0
6,4,256,5300,19006.0
6,4,128,7000,11360.0
2,6,128,7900,16678.0
2,4,256,4800,23996.0
5,8,128,5500,12430.0
7,4,256,5800,18516.0
4,8,128,7700,12974.0
2,8,128,4800,16916.0
8,6,256,4600,18292.0
5,6,128,7700,12174.0
4,4,64,4400,8468.0
4,8,64,7900,9138.0
1,6,64,7100,19822.0
2,8,256,4800,24596.0
8,4,64,4100,6462.0
3,4,256,5200,22004.0
5,4,256,7000,19540.0
2,8,256,6900,24638.0
8,6,256,7300,18346.0
2,4,256,4000,23980.0
8,4,256,6400,18028.0
1,8,256,4200,31584.0
4,6,128,6900,12658.0
6,4,128,5500,11330.0
7,8,256,7600,19152.0
4,4,128,7800,12376.0
2,6,256,5900,24318.0
2,6,64,3100,12742.0
8,6,256,4000,18280.0
5,6,256,5600,19812.0
6,8,128,6900,11958.0
3,8,256,6600,22632.0
4,6,128,7800,12676.0
5,4,256,3000,19460.0
8,8,256,4800,18596.0
1,4,64,5700,19494.0
4,8,64,6900,9118.0
7,4,256,6500,18530.0
8,6,256,4000,18280.0
4,6,128,6000,12640.0
3,4,64,3500,10450.0
7,8,128,5200,11424.0
2,8,256,5100,24602.0
1,8,128,3400,23888.0
6,8,128,7300,11966.0
3,8,256,6100,22622.0
4,6,64,5900,8798.0
7,8,256,3100,19062.0
2,4,256,3000,23960.0
4,4,128,4100,12302.0
1,6,128,4700,23614.0
8,6,256,4700,18294.0
2,6,64,6300,12806.0
5,4,128,3200,11784.0
2,4,256,3400,23968.0
2,4,256,6600,24032.0
1,4,256,5100,31002.0
2,4,64,3500,12450.0
6,8,256,4300,19586.0
2,6,256,7700,24354.0
6,4,64,6100,7502.0
7,8,256,3500,19070.0
8,4,256,6900,18038.0
1,6,256,7900,31358.0
3,8,256,4700,22594.0
1,4,64,3900,19458.0
5,8,256,3900,20078.0
4,4,64,5200,8484.0
2,8,128,4900,16918.0
5,6,256,6200,19824.0
2,4,64,5900,12498.0
6,6,64,3900,7758.0
7,6,128,5100,11122.0
6,8,128,6300,11946.0
1,8,256,4300,31586.0
4,6,128,7900,12678.0
1,6,128,8000,23680.0
3,4,256,7500,22050.0
4,8,64,5400,9088.0
2,4,256,6600,24032.0
4,6,256,4900,20298.0
2,8,64,4200,13064.0
3,8,256,6300,22626.0
2,6,128,6800,16656.0
1,4,64,4100,19462.0
8,8,64,5300,7086.0
3,6,128,7300,14666.0
8,8,64,5200,7084.0
4,6,64,4100,8762.0
4,8,256,7700,20654.0
7,4,128,7700,10874.0
1,8,64,6700,20114.0
4,8,256,3000,20560.0
8,8,256,6700,18634.0
8,6,128,6300,10646.0
6,8,64,6800,8116.0
4,4,128,5600,12332.0
4,4,256,6400,20028.0
2,6,64,7500,12830.0
7,6,256,7700,18854.0
4,8,256,4500,20590.0
4,8,128,4200,12904.0
3,4,256,4800,21996.0
3,6,128,7300,14666.0
1,8,256,5900,31618.0
2,6,64,8000,12840.0
4,4,256,5400,20008.0
2,6,256,5400,24308.0
1,6,64,3700,19754.0
6,4,64,5100,7482.0
2,6,256,5700,24314.0
1,4,64,4700,19474.0
8,8,64,5900,7098.0
7,4,256,6100,18522.0
3,8,64,5100,11082.0
6,4,128,3100,11282.0
1,4,64,4300,19466.0
4,6,128,5700,12634.0
7,6,64,3100,7242.0
2,4,128,4400,16308.0
2,8,64,6500,13110.0
3,4,128,3000,14280.0
1,8,256,3700,31574.0
7,6,64,4900,7278.0
7,8,256,7600,19152.0
6,6,256,6000,19320.0
6,8,128,6400,11948.0
2,4,256,4700,23994.0
3,4,64,5600,10492.0
2,8,128,3600,16892.0
1,4,64,5800,19496.0
5,8,256,7400,20148.0
3,4,128,4900,14318.0
6,4,256,7200,19044.0
1,4,256,3100,30962.0
7,6,256,5900,18818.0
1,8,64,3200,20044.0
6,6,256,3600,19272.0
4,4,256,6700,20034.0
8,6,256,3800,18276.0
2,8,64,3100,13042.0
1,4,128,3200,23284.0
3,8,128,6700,14954.0
5,8,64,4300,8566.0
5,6,256,6700,19834.0
7,8,256,6300,19126.0
6,6,256,3500,19270.0
6,4,256,4600,18992.0
7,4,256,6200,18524.0
3,8,256,4700,22594.0
2,4,128,6700,16354.0
4,6,128,6000,12640.0
4,6,256,3300,20266.0
2,6,64,7500,12830.0
3,6,128,7300,14666.0
1,8,256,5500,31610.0
8,8,256,7800,18656.0
5,6,256,5900,19818.0
5,6,64,3100,8242.0
4,4,64,3700,8454.0
2,6,128,3700,16594.0
7,8,64,4200,7564.0
8,6,256,6800,18336.0
1,8,256,6300,31626.0
4,8,128,5300,12926.0
5,8,64,4400,8568.0
5,4,128,6700,11854.0
5,8,256,5300,20106.0
6,6,256,4400,19288.0
4,6,256,4400,20288.0
1,6,256,3600,31272.0
2,6,256,3600,24272.0
7,4,128,3500,10790.0
4,8,256,3600,20572.0
5,4,256,6800,19536.0
7,6,128,5000,11120.0
1,4,128,7900,23378.0
1,4,256,6900,31038.0
2,6,64,5000,12780.0
5,6,64,7800,8336.0
5,4,64,5100,7982.0
8,8,64,3500,7050.0
3,4,128,4300,14306.0
5,4,64,7300,8026.0
7,8,128,6200,11444.0
4,8,128,4600,12912.0
8,4,64,6100,6502.0
3,6,128,6500,14650.0
8,4,128,3800,10296.0
8,8,256,3100,18562.0
2,8,256,6300,24626.0
1,8,128,5600,23932.0
1,8,64,6900,20118.0
8,4,64,3500,6450.0
7,4,64,7900,7038.0
3,6,128,7200,14664.0
5,4,256,6900,19538.0
2,4,64,4800,12476.0
5,4,256,6700,19534.0
6,8,256,3400,19568.0
2,4,128,7900,16378.0
7,8,128,4800,11416.0
8,4,64,7700,6534.0
3,8,64,5900,11098.0
8,4,64,3700,6454.0
1,6,64,3500,19750.0
7,8,256,3000,19060.0
8,4,256,4500,17990.0
7,8,256,4100,19082.0
5,8,64,6400,8608.0
2,6,256,5400,24308.0
7,6,128,6600,11152.0
7,8,128,3900,11398.0
7,4,64,3300,6946.0
6,4,64,5800,7496.0
2,6,128,3400,16588.0
4,6,128,6900,12658.0
1,4,128,3200,23284.0
3,8,64,3600,11052.0
8,8,64,4400,7068.0
5,6,128,7400,12168.0
3,4,64,7200,10524.0
3,6,256,4600,22292.0
3,4,128,3000,14280.0
8,4,256,4500,17990.0
6,4,256,7000,19040.0
8,4,128,7500,10370.0
4,4,64,4100,8462.0
3,6,128,3700,14594.0
6,4,128,6000,11340.0
2,6,64,4300,12766.0
5,6,256,6600,19832.0
8,6,128,6200,10644.0
5,4,128,4200,11804.0
8,8,128,7000,10960.0
4,8,64,6400,9108.0
4,4,256,4800,19996.0
7,8,128,6100,11442.0
5,4,64,7400,8028.0
4,8,64,3400,9048.0
6,4,64,5500,7490.0
8,6,256,3700,18274.0
4,4,256,3800,19976.0
8,6,64,3900,6758.0
6,8,256,7300,19646.0
5,8,128,7800,12476.0
4,8,128,8000,12980.0
5,6,128,4800,12116.0
5,4,64,6700,8014.0
7,6,64,7200,7324.0
1,6,128,3200,23584.0
2,8,128,7500,16970.0
8,6,128,5700,10634.0
2,6,64,6700,12814.0
6,8,64,5100,8082.0
8,4,256,7000,18040.0
5,4,64,7300,8026.0
5,8,64,3700,8554.0
1,4,256,6700,31034.0
8,8,256,6100,18622.0
3,6,64,6900,10818.0
4,8,128,3000,12880.0
6,8,128,7100,11962.0
5,8,256,7900,20158.0
7,8,128,8000,11480.0
3,8,128,6600,14952.0
4,4,128,3500,12290.0
7,6,128,3000,11080.0
3,8,256,3500,22570.0
5,4,64,5100,7982.0
8,4,64,5000,6480.0
8,4,256,5500,18010.0
2,6,64,5500,12790.0
5,8,256,5600,20112.0
4,8,64,5300,9086.0
2,6,128,4600,16612.0
4,6,128,6300,12646.0
2,4,256,3300,23966.0
7,8,128,6100,11442.0
7,6,256,5900,18818.0
5,8,256,6100,20122.0
1,6,64,3200,19744.0
3,8,64,3200,11044.0
2,8,64,5700,13094.0
8,6,128,7700,10674.0
1,6,128,7600,23672.0
8,6,64,3000,6740.0
7,6,256,6000,18820.0
4,6,256,7900,20358.0
3,8,64,7400,11128.0
6,8,64,3100,8042.0
4,6,64,5800,8796.0
5,4,64,5100,7982.0
2,4,128,8000,16380.0
5,4,64,4700,7974.0
2,6,64,5200,12784.0
3,6,64,7500,10830.0
5,4,256,4400,19488.0
1,8,256,5500,31610.0
4,8,256,6100,20622.0
1,8,64,4400,20068.0
1,4,256,6800,31036.0
2,4,64,3900,12458.0
7,8,64,4700,7574.0
6,4,64,5900,7498.0
7,4,128,6900,10858.0
1,8,256,3800,31576.0
6,8,128,5400,11928.0
6,6,64,8000,7840.0
2,4,128,5600,16332.0
6,8,128,5100,11922.0
5,4,128,6800,11856.0
8,4,256,3300,17966.0
8,4,64,4600,6472.0
1,6,256,7800,31356.0
5,6,128,4800,12116.0
7,8,256,5100,19102.0
1,4,256,5500,31010.0
2,8,256,3100,24562.0
2,8,256,8000,24660.0
8,8,64,7900,7138.0
3,4,64,6600,10512.0
1,6,256,5500,31310.0
2,4,64,3500,12450.0
3,8,256,4000,22580.0
8,8,64,6500,7110.0
5,4,256,6400,19528.0
1,8,128,3900,23898.0
3,6,64,3900,10758.0
5,4,256,5700,19514.0
6,6,64,5500,7790.0
7,8,256,7100,19142.0
6,8,256,7200,19644.0
2,6,256,3200,24264.0
